timestamp,sensor_id,location,temperature,humidity,pressure,light,co2,anomaly
2024-01-07T00:15:00.000Z,sensor_02,Room-B,19.6,48.3,1010.54,780,811,0
2024-01-07T00:15:00.000Z,sensor_03,Room-C,21.2,46.7,1011.26,817,766,0
2024-01-07T00:15:00.000Z,sensor_04,Warehouse,20.3,46.4,1010.61,756,841,0
2024-01-07T00:15:00.000Z,sensor_05,Loading-Dock,19.9,65.8,1010.57,768,779,1
2024-01-07T00:30:00.000Z,sensor_01,Room-A,21.2,46.5,1010.77,817,806,0
2024-01-07T00:30:00.000Z,sensor_02,Room-B,20,49.1,1010.45,812,766,0
2024-01-07T00:30:00.000Z,sensor_03,Room-C,20.5,46,1010.74,775,797,0
2024-01-07T00:30:00.000Z,sensor_04,Warehouse,19.6,48.4,1010.85,824,834,0
2024-01-07T00:30:00.000Z,sensor_05,Loading-Dock,19.4,49.7,1011.37,850,768,0
2024-01-07T00:45:00.000Z,sensor_01,Room-A,20.1,48.6,1011.04,781,789,0
2024-01-07T00:45:00.000Z,sensor_02,Room-B,20.2,44.6,1011.02,835,829,0
2024-01-07T00:45:00.000Z,sensor_03,Room-C,19.5,45.4,1010.56,788,834,0
2024-01-07T00:45:00.000Z,sensor_04,Warehouse,20.8,45.7,1010.64,778,794,0
2024-01-07T00:45:00.000Z,sensor_05,Loading-Dock,19.1,48.5,1010.76,842,822,0
2024-01-07T01:00:00.000Z,sensor_01,Room-A,20.1,48.3,1011.11,787,803,0
2024-01-07T01:00:00.000Z,sensor_02,Room-B,20.7,48.2,1010.8,819,799,0
2024-01-07T01:00:00.000Z,sensor_03,Room-C,19.6,48.2,1011.3,843,760,0
2024-01-07T01:00:00.000Z,sensor_04,Warehouse,20.9,44,1011.18,819,821,0
2024-01-07T01:00:00.000Z,sensor_05,Loading-Dock,19.3,48.2,1010.93,752,823,0
2024-01-07T01:15:00.000Z,sensor_01,Room-A,20.9,46.3,1010.9,759,843,0
2024-01-07T01:15:00.000Z,sensor_02,Room-B,19.1,50.1,1011.34,788,752,0
2024-01-07T01:15:00.000Z,sensor_03,Room-C,19,50.5,1010.85,799,778,0
2024-01-07T01:15:00.000Z,sensor_04,Warehouse,19.6,47.2,1010.62,837,768,0
2024-01-07T01:15:00.000Z,sensor_05,Loading-Dock,19.9,46.7,1011.19,823,839,0
2024-01-07T01:30:00.000Z,sensor_01,Room-A,19,50.2,1011.05,768,825,0
2024-01-07T01:30:00.000Z,sensor_02,Room-B,20.4,45.2,1010.62,839,846,0
2024-01-07T01:30:00.000Z,sensor_03,Room-C,19.6,45.9,1010.76,810,808,0
2024-01-07T01:30:00.000Z,sensor_04,Warehouse,19.9,44.7,1011.42,843,773,0
2024-01-07T01:30:00.000Z,sensor_05,Loading-Dock,20.5,45.3,1010.93,838,776,0
2024-01-07T01:45:00.000Z,sensor_01,Room-A,19.2,46.1,1010.72,830,789,0
2024-01-07T01:45:00.000Z,sensor_02,Room-B,18.8,47.3,1011.35,762,828,0
2024-01-07T01:45:00.000Z,sensor_03,Room-C,19,50,1010.83,790,763,0
2024-01-07T01:45:00.000Z,sensor_04,Warehouse,20.4,45.1,1010.76,824,811,0
2024-01-07T01:45:00.000Z,sensor_05,Loading-Dock,19.7,47.5,1010.72,797,777,0
2024-01-07T02:00:00.000Z,sensor_01,Room-A,19,46.8,1010.89,800,769,0
2024-01-07T02:00:00.000Z,sensor_02,Room-B,18.9,48.5,1010.96,839,845,0
2024-01-07T02:00:00.000Z,sensor_03,Room-C,20.3,46.6,1010.63,797,821,0
2024-01-07T02:00:00.000Z,sensor_04,Warehouse,29.2,47.5,1010.88,755,754,1
2024-01-07T02:00:00.000Z,sensor_05,Loading-Dock,19.5,49.1,1011.13,849,818,0
2024-01-07T02:15:00.000Z,sensor_01,Room-A,20.1,46.7,1011.16,827,803,0
2024-01-07T02:15:00.000Z,sensor_02,Room-B,19.7,47.6,1011.08,783,803,0
2024-01-07T02:15:00.000Z,sensor_03,Room-C,19.2,48.3,1011.15,779,811,0
2024-01-07T02:15:00.000Z,sensor_04,Warehouse,19.2,48.3,1011.59,791,799,0
2024-01-07T02:15:00.000Z,sensor_05,Loading-Dock,18.9,50.1,1010.96,777,799,0
2024-01-07T02:30:00.000Z,sensor_01,Room-A,20.1,48.1,1011.18,816,815,0
2024-01-07T02:30:00.000Z,sensor_02,Room-B,20,45.9,1011.29,795,772,0
2024-01-07T02:30:00.000Z,sensor_03,Room-C,19.7,47.2,1011.49,786,845,0
2024-01-07T02:30:00.000Z,sensor_04,Warehouse,18.5,48.4,1011.7,821,765,0
2024-01-07T02:30:00.000Z,sensor_05,Loading-Dock,20,49,1010.98,838,829,0
2024-01-07T02:45:00.000Z,sensor_01,Room-A,19.9,46.5,1011.43,810,776,0
2024-01-07T02:45:00.000Z,sensor_02,Room-B,18.8,49.6,1011.2,761,818,0
2024-01-07T02:45:00.000Z,sensor_03,Room-C,20,47.3,1010.84,772,792,0
2024-01-07T02:45:00.000Z,sensor_04,Warehouse,19.4,47.2,1011.11,760,822,0
2024-01-07T02:45:00.000Z,sensor_05,Loading-Dock,18.9,46.2,1011.64,777,764,0
2024-01-07T03:00:00.000Z,sensor_01,Room-A,18.4,48.1,1011.01,812,839,0
2024-01-07T03:00:00.000Z,sensor_02,Room-B,20.1,47.9,1011.04,779,784,0
2024-01-07T03:00:00.000Z,sensor_03,Room-C,19.8,47.9,1011.29,820,849,0
2024-01-07T03:00:00.000Z,sensor_04,Warehouse,18.9,47.6,1011.33,800,814,0
2024-01-07T03:00:00.000Z,sensor_05,Loading-Dock,19.9,45.1,1011.77,755,822,0
2024-01-07T03:15:00.000Z,sensor_01,Room-A,19.6,49.7,1010.86,790,762,0
2024-01-07T03:15:00.000Z,sensor_02,Room-B,18.8,46.4,1011.3,849,792,0
2024-01-07T03:15:00.000Z,sensor_03,Room-C,19.5,45.5,1011.58,842,812,0
2024-01-07T03:15:00.000Z,sensor_04,Warehouse,19.7,47.7,1011.79,781,768,0
2024-01-07T03:15:00.000Z,sensor_05,Loading-Dock,18.4,48.2,1011.78,817,788,0
2024-01-07T03:30:00.000Z,sensor_01,Room-A,18.5,47.3,1011.33,783,829,0
2024-01-07T03:30:00.000Z,sensor_02,Room-B,19.4,46.7,1011.66,795,810,0
2024-01-07T03:30:00.000Z,sensor_03,Room-C,19.8,48.6,1010.93,807,782,0
2024-01-07T03:30:00.000Z,sensor_04,Warehouse,20,44.7,1011.23,831,806,0
2024-01-07T03:30:00.000Z,sensor_05,Loading-Dock,20,45.1,1010.95,826,761,0
2024-01-07T03:45:00.000Z,sensor_01,Room-A,19.8,49.5,1011.5,784,760,0
2024-01-07T03:45:00.000Z,sensor_02,Room-B,18.2,47.7,1011.11,785,798,0
2024-01-07T03:45:00.000Z,sensor_03,Room-C,19.5,49.4,1011.55,780,750,0
2024-01-07T03:45:00.000Z,sensor_04,Warehouse,18.7,46.3,1011.93,810,777,0
2024-01-07T03:45:00.000Z,sensor_05,Loading-Dock,19.8,46.6,1011.49,756,783,0
2024-01-07T04:00:00.000Z,sensor_01,Room-A,19.6,49.7,1011.19,785,797,0
2024-01-07T04:00:00.000Z,sensor_02,Room-B,19.4,46.2,1011.75,797,837,0
2024-01-07T04:00:00.000Z,sensor_03,Room-C,19.4,48.4,1011.27,781,800,0
2024-01-07T04:00:00.000Z,sensor_04,Warehouse,18.1,49.4,1011.79,795,805,0
2024-01-07T04:00:00.000Z,sensor_05,Loading-Dock,19.2,49.2,1011.93,828,830,0
2024-01-07T04:15:00.000Z,sensor_01,Room-A,19.3,45.5,1011.75,798,750,0
2024-01-07T04:15:00.000Z,sensor_02,Room-B,19.2,47,1011.5,791,836,0
2024-01-07T04:15:00.000Z,sensor_03,Room-C,19.9,46.7,1011.53,798,837,0
2024-01-07T04:15:00.000Z,sensor_04,Warehouse,19.9,47,1011.47,849,773,0
2024-01-07T04:15:00.000Z,sensor_05,Loading-Dock,19.4,49,1011.45,832,817,0
2024-01-07T04:30:00.000Z,sensor_01,Room-A,18.6,48.6,1011.62,797,801,0
2024-01-07T04:30:00.000Z,sensor_02,Room-B,18.4,48.6,1011.43,772,788,0
2024-01-07T04:30:00.000Z,sensor_03,Room-C,18.5,50.8,1011.4,789,847,0
2024-01-07T04:30:00.000Z,sensor_04,Warehouse,19.5,48.9,1011.66,833,772,0
2024-01-07T04:30:00.000Z,sensor_05,Loading-Dock,18.5,49.6,1011.23,793,831,0
2024-01-07T04:45:00.000Z,sensor_01,Room-A,19.7,49.1,1011.82,804,813,0
2024-01-07T04:45:00.000Z,sensor_02,Room-B,19.9,44.9,1011.98,798,786,0
2024-01-07T04:45:00.000Z,sensor_03,Room-C,29.4,48.5,1011.7,837,819,1
2024-01-07T04:45:00.000Z,sensor_04,Warehouse,28.8,46,1011.77,813,783,1
2024-01-07T04:45:00.000Z,sensor_05,Loading-Dock,18.7,48.7,1011.83,761,817,0
2024-01-07T05:00:00.000Z,sensor_01,Room-A,18.6,46.6,1011.37,801,834,0
2024-01-07T05:00:00.000Z,sensor_02,Room-B,28.6,48.2,1011.3,765,776,1
2024-01-07T05:00:00.000Z,sensor_03,Room-C,19.4,45.8,1011.43,790,760,0
2024-01-07T05:00:00.000Z,sensor_04,Warehouse,18.9,49.4,1011.91,811,792,0
2024-01-07T05:00:00.000Z,sensor_05,Loading-Dock,18.6,47.6,1011.91,837,794,0
2024-01-07T05:15:00.000Z,sensor_01,Room-A,18.7,46.1,1011.31,839,846,0
2024-01-07T05:15:00.000Z,sensor_02,Room-B,19.4,48.6,1011.8,797,821,0
2024-01-07T05:15:00.000Z,sensor_03,Room-C,19.2,48.2,1011.98,810,833,0
2024-01-07T05:15:00.000Z,sensor_04,Warehouse,18.5,47.6,1011.49,799,829,0
2024-01-07T05:15:00.000Z,sensor_05,Loading-Dock,18.9,48.7,1012.02,786,781,0
2024-01-07T05:30:00.000Z,sensor_01,Room-A,19.5,46.8,1011.62,810,845,0
2024-01-07T05:30:00.000Z,sensor_02,Room-B,18.6,50.7,1011.61,836,843,0
2024-01-07T05:30:00.000Z,sensor_03,Room-C,18.8,46.5,1011.68,849,754,0
2024-01-07T05:30:00.000Z,sensor_04,Warehouse,19.8,48,1011.83,783,837,0
2024-01-07T05:30:00.000Z,sensor_05,Loading-Dock,18.9,48.7,1011.7,817,805,0
2024-01-07T05:45:00.000Z,sensor_01,Room-A,18.8,50.6,1012.23,751,838,0
2024-01-07T05:45:00.000Z,sensor_02,Room-B,18.9,69.7,1011.63,844,768,1
2024-01-07T05:45:00.000Z,sensor_03,Room-C,19.4,48.4,1012.29,834,813,0
2024-01-07T05:45:00.000Z,sensor_04,Warehouse,18.2,51.1,1012.26,757,822,0
2024-01-07T05:45:00.000Z,sensor_05,Loading-Dock,19.3,48.2,1011.87,768,782,0
2024-01-07T06:00:00.000Z,sensor_01,Room-A,18.2,46.5,1011.63,778,817,0
2024-01-07T06:00:00.000Z,sensor_02,Room-B,19.8,44.9,1011.67,827,844,0
2024-01-07T06:00:00.000Z,sensor_03,Room-C,18.2,46.5,1011.82,802,769,0
2024-01-07T06:00:00.000Z,sensor_04,Warehouse,19,45.6,1011.77,787,795,0
2024-01-07T06:00:00.000Z,sensor_05,Loading-Dock,19.9,48.8,1011.66,817,838,0
2024-01-07T06:15:00.000Z,sensor_01,Room-A,20,48.6,1012.19,790,833,0
2024-01-07T06:15:00.000Z,sensor_02,Room-B,18.5,48.9,1012.35,797,850,0
2024-01-07T06:15:00.000Z,sensor_03,Room-C,18.6,50.8,1011.57,805,843,0
2024-01-07T06:15:00.000Z,sensor_04,Warehouse,18.8,49.3,1011.97,798,805,0
2024-01-07T06:15:00.000Z,sensor_05,Loading-Dock,19.2,48.3,1011.81,799,788,0
2024-01-07T06:30:00.000Z,sensor_01,Room-A,19.2,46.3,1011.99,816,819,0
2024-01-07T06:30:00.000Z,sensor_02,Room-B,19.8,46.6,1011.57,774,795,0
2024-01-07T06:30:00.000Z,sensor_03,Room-C,18.1,50.4,1011.48,820,831,0
2024-01-07T06:30:00.000Z,sensor_04,Warehouse,18.8,50.3,1011.63,781,843,0
2024-01-07T06:30:00.000Z,sensor_05,Loading-Dock,19.8,48.4,1011.88,817,796,0
2024-01-07T06:45:00.000Z,sensor_01,Room-A,18.4,46.5,1011.91,832,804,0
2024-01-07T06:45:00.000Z,sensor_02,Room-B,19,47.1,1012.36,817,810,0
2024-01-07T06:45:00.000Z,sensor_03,Room-C,18.8,50,1011.66,752,800,0
2024-01-07T06:45:00.000Z,sensor_04,Warehouse,20,46.6,1012.09,790,787,0
2024-01-07T06:45:00.000Z,sensor_05,Loading-Dock,18.8,49.5,1012.3,834,836,0
2024-01-07T07:00:00.000Z,sensor_01,Room-A,19.2,48.8,1012.05,797,756,0
2024-01-07T07:00:00.000Z,sensor_02,Room-B,18.6,47.2,1011.84,804,847,0
2024-01-07T07:00:00.000Z,sensor_03,Room-C,19.8,46.8,1012.4,785,806,0
2024-01-07T07:00:00.000Z,sensor_04,Warehouse,19.9,45.7,1012.55,797,779,0
2024-01-07T07:00:00.000Z,sensor_05,Loading-Dock,19.1,48.7,1011.99,810,779,0
2024-01-07T07:15:00.000Z,sensor_01,Room-A,18.7,49.4,1012.33,803,803,0
2024-01-07T07:15:00.000Z,sensor_02,Room-B,19.1,47.9,1012.26,820,834,0
2024-01-07T07:15:00.000Z,sensor_03,Room-C,19.6,47.6,1011.91,848,795,0
2024-01-07T07:15:00.000Z,sensor_04,Warehouse,19.3,46.2,1011.78,819,811,0
2024-01-07T07:15:00.000Z,sensor_05,Loading-Dock,20.2,48.9,1012.07,806,762,0
2024-01-07T07:30:00.000Z,sensor_01,Room-A,18.7,46.5,1012.36,792,839,0
2024-01-07T07:30:00.000Z,sensor_02,Room-B,18.4,49.2,1012.59,795,800,0
2024-01-07T07:30:00.000Z,sensor_03,Room-C,19.7,49.5,1012.2,838,838,0
2024-01-07T07:30:00.000Z,sensor_04,Warehouse,19.9,46.3,1012.21,842,781,0
2024-01-07T07:30:00.000Z,sensor_05,Loading-Dock,19.2,50.1,1012.47,848,846,0
2024-01-07T07:45:00.000Z,sensor_01,Room-A,18.9,46.2,1012.05,799,810,0
2024-01-07T07:45:00.000Z,sensor_02,Room-B,19.7,49.1,1012.44,761,829,0
2024-01-07T07:45:00.000Z,sensor_03,Room-C,20.1,49.1,1011.77,769,840,0
2024-01-07T07:45:00.000Z,sensor_04,Warehouse,18.6,49.4,1012.3,800,767,0
2024-01-07T07:45:00.000Z,sensor_05,Loading-Dock,20.2,46.9,1012.68,845,808,0
2024-01-07T08:00:00.000Z,sensor_01,Room-A,20.4,45.7,1012.45,832,783,0
2024-01-07T08:00:00.000Z,sensor_02,Room-B,19.5,48.5,1012.22,786,1299,1
2024-01-07T08:00:00.000Z,sensor_03,Room-C,20.3,49.1,1011.86,846,822,0
2024-01-07T08:00:00.000Z,sensor_04,Warehouse,19.5,49.8,1011.86,758,828,0
2024-01-07T08:00:00.000Z,sensor_05,Loading-Dock,19.7,48.4,1012.1,807,837,0
2024-01-07T08:15:00.000Z,sensor_01,Room-A,19.4,47.6,1012.31,793,813,0
2024-01-07T08:15:00.000Z,sensor_02,Room-B,19.2,47.7,1012.45,764,784,0
2024-01-07T08:15:00.000Z,sensor_03,Room-C,20,48.6,1011.99,773,846,0
2024-01-07T08:15:00.000Z,sensor_04,Warehouse,18.7,47,1012.2,780,835,0
2024-01-07T08:15:00.000Z,sensor_05,Loading-Dock,19.7,46.9,1012.49,783,830,0
2024-01-07T08:30:00.000Z,sensor_01,Room-A,20.3,46.1,1012.23,807,817,0
2024-01-07T08:30:00.000Z,sensor_02,Room-B,19.4,49,1012.54,830,777,0
2024-01-07T08:30:00.000Z,sensor_03,Room-C,20,45.2,1012.57,839,786,0
2024-01-07T08:30:00.000Z,sensor_04,Warehouse,18.8,48.3,1012.79,767,778,0
2024-01-07T08:30:00.000Z,sensor_05,Loading-Dock,20.1,47.8,1012.73,781,822,0
2024-01-07T08:45:00.000Z,sensor_01,Room-A,19.6,45.3,1012.32,846,786,0
2024-01-07T08:45:00.000Z,sensor_02,Room-B,19.4,45.1,1012.58,798,813,0
2024-01-07T08:45:00.000Z,sensor_03,Room-C,19.2,45.9,1012.11,756,755,0
2024-01-07T08:45:00.000Z,sensor_04,Warehouse,18.8,46.1,1012.56,807,836,0
2024-01-07T08:45:00.000Z,sensor_05,Loading-Dock,19.8,45.5,1012.64,819,833,0
2024-01-07T09:00:00.000Z,sensor_01,Room-A,20.2,47.8,1012.14,813,843,0
2024-01-07T09:00:00.000Z,sensor_02,Room-B,19.3,48.6,1012.3,781,753,0
2024-01-07T09:00:00.000Z,sensor_03,Room-C,19.3,47.1,1012.77,784,764,0
2024-01-07T09:00:00.000Z,sensor_04,Warehouse,19.2,48.1,1012.76,811,774,0
2024-01-07T09:00:00.000Z,sensor_05,Loading-Dock,19.8,48.6,1012.27,799,761,0
2024-01-07T09:15:00.000Z,sensor_01,Room-A,19.7,48.8,1011.99,831,768,0
2024-01-07T09:15:00.000Z,sensor_02,Room-B,19.6,45.1,1012.53,764,751,0
2024-01-07T09:15:00.000Z,sensor_03,Room-C,20.2,48.4,1012.3,819,790,0
2024-01-07T09:15:00.000Z,sensor_04,Warehouse,20.4,45.1,1012.68,754,825,0
2024-01-07T09:15:00.000Z,sensor_05,Loading-Dock,20.8,46.9,1012.69,758,778,0
2024-01-07T09:30:00.000Z,sensor_01,Room-A,20.1,48.3,1012.18,850,804,0
2024-01-07T09:30:00.000Z,sensor_02,Room-B,19.1,49.9,1012.6,839,774,0
2024-01-07T09:30:00.000Z,sensor_03,Room-C,21,43.8,1012.97,817,776,0
2024-01-07T09:30:00.000Z,sensor_04,Warehouse,19.3,49.4,1012.99,813,832,0
2024-01-07T09:30:00.000Z,sensor_05,Loading-Dock,19.7,45.8,1012.37,786,775,0
2024-01-07T09:45:00.000Z,sensor_01,Room-A,19.6,46.2,1012.49,758,806,0
2024-01-07T09:45:00.000Z,sensor_02,Room-B,21.1,45.4,1012.38,848,791,0
2024-01-07T09:45:00.000Z,sensor_03,Room-C,20.7,44.7,1012.79,784,843,0
2024-01-07T09:45:00.000Z,sensor_04,Warehouse,19.4,49.9,1012.91,838,761,0
2024-01-07T09:45:00.000Z,sensor_05,Loading-Dock,20.3,45.5,1012.51,786,756,0
2024-01-07T10:00:00.000Z,sensor_01,Room-A,20,48.8,1012.9,787,831,0
2024-01-07T10:00:00.000Z,sensor_02,Room-B,20.1,46.7,1013.07,782,805,0
2024-01-07T10:00:00.000Z,sensor_03,Room-C,20.9,47.7,1012.69,786,754,0
2024-01-07T10:00:00.000Z,sensor_04,Warehouse,19.7,47.9,1012.73,756,777,0
2024-01-07T10:00:00.000Z,sensor_05,Loading-Dock,20.2,47.1,1013.04,770,789,0
2024-01-07T10:15:00.000Z,sensor_01,Room-A,20.9,46.6,1012.36,784,772,0
2024-01-07T10:15:00.000Z,sensor_02,Room-B,19.8,48.4,1012.65,800,814,0
2024-01-07T10:15:00.000Z,sensor_03,Room-C,20.8,48.2,1012.61,774,836,0
2024-01-07T10:15:00.000Z,sensor_04,Warehouse,20.6,44.1,1012.81,823,758,0
2024-01-07T10:15:00.000Z,sensor_05,Loading-Dock,20.7,44.1,1012.66,753,823,0
2024-01-07T10:30:00.000Z,sensor_01,Room-A,20.3,46.2,1012.41,756,781,0
2024-01-07T10:30:00.000Z,sensor_02,Room-B,20,46.3,1012.94,825,779,0
2024-01-07T10:30:00.000Z,sensor_03,Room-C,20.5,46.5,1013,847,836,0
2024-01-07T10:30:00.000Z,sensor_04,Warehouse,20.3,45.8,1012.88,773,848,0
2024-01-07T10:30:00.000Z,sensor_05,Loading-Dock,21,47.2,1012.41,807,835,0
2024-01-07T10:45:00.000Z,sensor_01,Room-A,21.6,43.7,1013.02,770,778,0
2024-01-07T10:45:00.000Z,sensor_02,Room-B,20.5,48,1012.44,794,795,0
2024-01-07T10:45:00.000Z,sensor_03,Room-C,21.4,44.8,1012.49,776,846,0
2024-01-07T10:45:00.000Z,sensor_04,Warehouse,20.4,44.6,1013.23,754,827,0
2024-01-07T10:45:00.000Z,sensor_05,Loading-Dock,21.6,47.4,1013.13,766,803,0
2024-01-07T11:00:00.000Z,sensor_01,Room-A,16.4,63.6,1013.33,91,403,0
2024-01-07T11:00:00.000Z,sensor_02,Room-B,17.1,59.8,1013.13,45,439,0
2024-01-07T11:00:00.000Z,sensor_03,Room-C,16.8,61.4,1013.25,9,376,0
2024-01-07T11:00:00.000Z,sensor_04,Warehouse,16.9,61.4,1012.61,6,367,0
2024-01-07T11:00:00.000Z,sensor_05,Loading-Dock,17.4,59.3,1013.13,40,407,0
2024-01-07T11:15:00.000Z,sensor_01,Room-A,17.3,58.7,1012.83,81,397,0
2024-01-07T11:15:00.000Z,sensor_02,Room-B,17.4,58.5,1012.87,68,350,0
2024-01-07T11:15:00.000Z,sensor_03,Room-C,17.9,58,1013.19,22,424,0
2024-01-07T11:15:00.000Z,sensor_04,Warehouse,17,59.5,1012.47,94,378,0
2024-01-07T11:15:00.000Z,sensor_05,Loading-Dock,17.7,60.6,1013.23,68,447,0
2024-01-07T11:30:00.000Z,sensor_01,Room-A,16.8,60.2,1013.22,42,362,0
2024-01-07T11:30:00.000Z,sensor_02,Room-B,17.4,59.2,1013.05,7,425,0
2024-01-07T11:30:00.000Z,sensor_03,Room-C,16.6,63,1012.73,72,435,0
2024-01-07T11:30:00.000Z,sensor_04,Warehouse,16.2,59.9,1013.23,35,379,0
2024-01-07T11:30:00.000Z,sensor_05,Loading-Dock,17.3,63,1012.65,41,350,0
2024-01-07T11:45:00.000Z,sensor_01,Room-A,16.7,61.1,1013.25,43,382,0
2024-01-07T11:45:00.000Z,sensor_02,Room-B,17.5,60.5,1013.24,92,422,0
2024-01-07T11:45:00.000Z,sensor_03,Room-C,17.6,62.8,1013.05,89,422,0
2024-01-07T11:45:00.000Z,sensor_04,Warehouse,18.2,59.5,1012.81,89,372,0
2024-01-07T11:45:00.000Z,sensor_05,Loading-Dock,17.6,62.3,1012.54,76,356,0
2024-01-07T12:00:00.000Z,sensor_01,Room-A,16.9,61.1,1012.95,26,411,0
2024-01-07T12:00:00.000Z,sensor_02,Room-B,17.7,62.3,1012.99,83,406,0
2024-01-07T12:00:00.000Z,sensor_03,Room-C,17.7,61.5,1013.01,2,411,0
2024-01-07T12:00:00.000Z,sensor_04,Warehouse,18,62.4,1013.26,66,419,0
2024-01-07T12:00:00.000Z,sensor_05,Loading-Dock,16.9,62.9,1013.33,43,356,0
2024-01-07T12:15:00.000Z,sensor_01,Room-A,17.5,62,1012.85,93,449,0
2024-01-07T12:15:00.000Z,sensor_02,Room-B,18.5,57.2,1013.14,82,445,0
2024-01-07T12:15:00.000Z,sensor_03,Room-C,17,58.7,1013.07,65,442,0
2024-01-07T12:15:00.000Z,sensor_04,Warehouse,18.6,59.7,1013.4,11,394,0
2024-01-07T12:15:00.000Z,sensor_05,Loading-Dock,18,57.9,1012.81,78,431,0
2024-01-07T12:30:00.000Z,sensor_01,Room-A,16.8,59.9,1013.46,31,389,0
2024-01-07T12:30:00.000Z,sensor_02,Room-B,17.1,61.7,1013.57,52,412,0
2024-01-07T12:30:00.000Z,sensor_03,Room-C,18.4,59.8,1013.17,45,430,0
2024-01-07T12:30:00.000Z,sensor_04,Warehouse,17.7,59.6,1012.9,62,430,0
2024-01-07T12:30:00.000Z,sensor_05,Loading-Dock,18.7,60,1013.67,80,410,0
2024-01-07T12:45:00.000Z,sensor_01,Room-A,18,60.3,1013.3,89,365,0
2024-01-07T12:45:00.000Z,sensor_02,Room-B,17.9,59.3,1013.52,72,365,0
2024-01-07T12:45:00.000Z,sensor_03,Room-C,17.4,61.9,1012.95,35,407,0
2024-01-07T12:45:00.000Z,sensor_04,Warehouse,18.7,60.7,1012.86,51,444,0
2024-01-07T12:45:00.000Z,sensor_05,Loading-Dock,17.3,60.5,1013.2,99,423,0
2024-01-07T13:00:00.000Z,sensor_01,Room-A,17,62,1013.42,27,419,0
2024-01-07T13:00:00.000Z,sensor_02,Room-B,17.8,58.2,1013.18,59,358,0
2024-01-07T13:00:00.000Z,sensor_03,Room-C,18.6,60.2,1012.97,59,416,0
2024-01-07T13:00:00.000Z,sensor_04,Warehouse,18.7,59.4,1012.8,76,414,0
2024-01-07T13:00:00.000Z,sensor_05,Loading-Dock,18.9,58.9,1013.41,96,389,0
2024-01-07T13:15:00.000Z,sensor_01,Room-A,18.3,58.5,1013.76,39,403,0
2024-01-07T13:15:00.000Z,sensor_02,Room-B,18.9,56.8,1013.02,87,433,0
2024-01-07T13:15:00.000Z,sensor_03,Room-C,18.1,57.6,1013.35,11,374,0
2024-01-07T13:15:00.000Z,sensor_04,Warehouse,19.1,60.4,1013.67,64,378,0
2024-01-07T13:15:00.000Z,sensor_05,Loading-Dock,18.4,58,1013.21,91,399,0
2024-01-07T13:30:00.000Z,sensor_01,Room-A,17.7,59.3,1013.29,9,363,0
2024-01-07T13:30:00.000Z,sensor_02,Room-B,18,61.7,1012.92,65,450,0
2024-01-07T13:30:00.000Z,sensor_03,Room-C,18.8,59.4,1013.72,78,391,0
2024-01-07T13:30:00.000Z,sensor_04,Warehouse,18.8,57.6,1013.81,14,412,0
2024-01-07T13:30:00.000Z,sensor_05,Loading-Dock,27.9,58.6,1013.07,90,372,1
2024-01-07T13:45:00.000Z,sensor_01,Room-A,18.4,59.2,1013.74,82,435,0
2024-01-07T13:45:00.000Z,sensor_02,Room-B,18.4,58.6,1013.19,17,363,0
2024-01-07T13:45:00.000Z,sensor_03,Room-C,18,61.4,1013.27,15,389,0
2024-01-07T13:45:00.000Z,sensor_04,Warehouse,18.3,57.7,1013.31,41,434,0
2024-01-07T13:45:00.000Z,sensor_05,Loading-Dock,18.9,60.5,1013.08,91,426,0
2024-01-07T14:00:00.000Z,sensor_01,Room-A,19,58.2,1012.97,58,398,0
2024-01-07T14:00:00.000Z,sensor_02,Room-B,17.7,61.9,1013.05,32,388,0
2024-01-07T14:00:00.000Z,sensor_03,Room-C,19.3,57.3,1013.32,20,365,0
2024-01-07T14:00:00.000Z,sensor_04,Warehouse,19.6,58.3,1013.24,42,357,0
2024-01-07T14:00:00.000Z,sensor_05,Loading-Dock,19.5,56.8,1013.74,5,364,0
2024-01-07T14:15:00.000Z,sensor_01,Room-A,18,59.7,1013.4,77,351,0
2024-01-07T14:15:00.000Z,sensor_02,Room-B,18.3,61,1013.27,25,372,0
2024-01-07T14:15:00.000Z,sensor_03,Room-C,18,60.9,1013.36,21,440,0
2024-01-07T14:15:00.000Z,sensor_04,Warehouse,18,57.7,1013.05,67,434,0
2024-01-07T14:15:00.000Z,sensor_05,Loading-Dock,19.4,59.4,1013.59,40,396,0
2024-01-07T14:30:00.000Z,sensor_01,Room-A,18.3,58.9,1013.16,20,350,0
2024-01-07T14:30:00.000Z,sensor_02,Room-B,18.1,62.2,1013.8,1,417,0
2024-01-07T14:30:00.000Z,sensor_03,Room-C,19.6,60,1013.59,9,400,0
2024-01-07T14:30:00.000Z,sensor_04,Warehouse,19.7,57.5,1013.82,92,352,0
2024-01-07T14:30:00.000Z,sensor_05,Loading-Dock,18.6,58.6,1013.5,48,364,0
2024-01-07T14:45:00.000Z,sensor_01,Room-A,18.7,59.7,1013.94,18,446,0
2024-01-07T14:45:00.000Z,sensor_02,Room-B,18.1,61.1,1013.54,85,357,0
2024-01-07T14:45:00.000Z,sensor_03,Room-C,18.5,58.8,1013.76,33,398,0
2024-01-07T14:45:00.000Z,sensor_04,Warehouse,19,57.6,1013.27,21,430,0
2024-01-07T14:45:00.000Z,sensor_05,Loading-Dock,18.5,59.3,1013.18,71,404,0
