transaction_id,customer_id,product_id,quantity,transaction_date,status,amount
1250,921,86,6,2024-12-18,completed,
1251,309,7,5,2024-09-25,completed,
1252,857,22,5,2024-03-02,completed,
1253,124,103,4,2024-09-05,completed,
1254,898,39,10,2024-01-18,completed,
1255,617,11,3,2024-03-02,completed,236.75
1256,523,86,6,2024-04-13,completed,25.36
1257,,104,8,2024-08-15,completed,
1258,98,183,6,2024-04-15,completed,
1259,31,156,1,2024-03-07,completed,995.18
1260,765,176,8,2024-02-04,completed,
1261,879,128,8,2024-06-24,completed,
1262,374,158,9,2024-11-21,completed,
1263,306,137,10,2024-01-22,completed,
1264,410,71,3,2024-04-05,completed,
1265,739,170,1,2024-11-22,completed,
1266,369,88,2,2024-02-06,completed,
1267,446,130,10,2024-07-14,completed,
1268,538,160,7,2024-08-23,completed,
1269,35,81,2,2024-09-29,completed,374.91
1270,73,82,2,2024-08-25,completed,
1271,221,123,8,2024-11-09,completed,
1272,991,171,3,2024-07-22,completed,
1273,826,162,4,2024-08-14,completed,
1274,488,198,8,2024-06-20,completed,
1275,966,120,10,2024-12-14,completed,562.88
1276,175,113,10,2024-07-24,completed,
1277,627,43,1,2024-03-30,completed,412.94
1278,206,191,7,2024-11-19,completed,
1279,82,32,1,2024-09-23,completed,
1280,280,47,2,2024-03-09,completed,
1281,122,175,7,2024-07-09,completed,
1282,102,125,2,2024-09-30,completed,
1283,114,187,2,2024-01-09,completed,
1284,234,194,2,2024-01-08,completed,
1285,849,73,8,2024-06-22,completed,
1286,965,95,3,2024-08-17,completed,808.59
1287,434,157,6,2024-10-03,completed,
1288,975,160,10,2024-12-03,completed,
1289,967,120,8,2024-01-10,completed,
1290,832,108,9,2024-03-06,completed,983.07
1291,262,52,2,2024-06-20,completed,
1292,301,50,2,2024-09-01,completed,366.88
1293,121,14,2,2024-07-19,completed,347.12
1294,227,132,1,2024-11-02,completed,
1295,41,154,4,2024-02-28,completed,
1296,546,32,6,2024-08-10,pending,
1297,75,38,7,2024-07-06,completed,702.58
1298,743,107,2,2024-05-26,completed,
1299,322,141,2,2024-04-17,completed,
1300,456,158,2,2024-01-17,completed,
1301,3,162,10,2024-08-21,completed,
1302,814,27,8,2024-05-11,completed,
1303,803,92,9,2024-05-05,completed,
1304,438,64,6,2024-04-10,completed,
1305,148,122,9,2024-04-25,completed,
1306,984,13,3,2024-12-16,completed,
1307,783,140,1,2024-03-30,completed,
1308,855,33,1,2024-09-01,completed,
1309,24,137,10,2024-04-02,completed,406.36
1310,316,115,3,2024-11-13,completed,
1311,185,101,9,2024-05-13,completed,
1312,689,81,8,2024-09-06,completed,
1313,34,174,6,2024-08-18,completed,534.56
1314,139,32,7,2024-06-04,completed,
1315,831,104,-1,2024-02-09,completed,
1316,144,3,7,2024-10-18,completed,873.67
1317,,23,7,2024-05-11,completed,
1318,146,175,10,2024-07-07,completed,238.39
1319,876,112,2,2024-08-16,completed,
1320,770,129,2,2024-04-20,completed,
1321,937,12,5,2024-04-18,completed,
1322,481,73,9,2024-10-21,completed,
1323,938,3,2,2024-07-01,completed,
1324,81,28,10,2024-01-05,completed,
1325,432,189,-1,2024-12-24,completed,
1326,276,141,7,2024-08-18,completed,
1327,41,1,9,2024-07-13,completed,
1328,328,137,5,2024-04-20,completed,793.07
1329,53,19,9,2024-01-21,completed,
1330,149,144,-1,2024-12-30,completed,
1331,533,196,7,2024-08-23,completed,838.37
1332,290,111,4,2024-03-18,completed,
1333,321,36,1,2024-05-01,completed,399.32
1334,50,123,5,2024-11-28,completed,
1335,933,63,5,2024-05-09,completed,
1336,527,140,2,2024-12-16,completed,
1337,812,61,10,2024-04-30,completed,63.78
1338,856,16,10,2024-12-30,completed,
1339,286,121,5,2024-01-02,completed,
1340,834,58,4,2024-11-21,completed,83.28
1341,77,113,9,2024-11-28,completed,
1342,83,133,5,2024-09-11,completed,
1343,11,52,1,2024-02-13,completed,
1344,943,76,4,2024-10-25,pending,
1345,271,15,1,2024-05-05,completed,
1346,81,76,3,2024-03-30,completed,947.73
1347,678,158,6,2024-06-22,completed,
1348,85,184,5,2024-04-12,completed,
1349,847,184,1,2024-04-05,completed,
1350,16,39,5,2024-11-05,completed,
1351,112,49,4,2024-04-08,completed,
1352,324,14,8,2024-03-08,completed,
1353,255,144,3,2024-01-03,completed,
1354,608,101,4,2024-12-08,completed,
1355,659,149,4,2024-07-26,completed,
1356,299,33,1,2024-02-17,completed,
1357,640,34,10,2024-01-19,completed,
1358,733,162,7,2024-08-22,completed,
1359,952,170,6,2024-05-16,pending,
1360,109,182,9,2024-03-26,completed,388.68
1361,895,79,4,2024-03-24,completed,
1362,681,52,7,2024-09-14,completed,
1363,293,84,2,2024-10-04,completed,260.66
1364,692,85,6,2024-02-15,completed,341.96
1365,556,146,3,2024-08-12,completed,726.02
1366,631,179,6,2024-10-12,completed,381.29
1367,,82,1,2024-06-22,completed,
1368,151,10,5,2024-07-17,completed,
1369,973,67,7,2024-05-21,completed,442.33
1370,932,173,10,2024-05-10,completed,
1371,573,89,1,2024-09-24,completed,
1372,436,55,9,2024-10-25,completed,
1373,240,55,10,2024-03-05,completed,
1374,944,192,6,2024-06-24,completed,
1375,931,72,9,2024-06-04,completed,729.04
1376,455,170,1,2024-10-14,completed,
1377,712,95,7,2024-12-22,completed,
1378,20,67,7,2024-03-13,completed,
1379,279,36,8,2024-11-28,completed,
1380,244,112,10,2024-03-05,completed,581.6
1381,504,194,3,2024-11-23,completed,
1382,549,90,5,2024-03-26,completed,
1383,369,118,8,2024-08-05,completed,
1384,659,191,1,2024-11-02,completed,
1385,404,157,1,2024-02-01,completed,749.09
1386,424,9,6,2024-03-09,completed,
1387,429,135,6,2024-05-10,completed,
1388,779,81,10,2024-09-21,completed,874.94
1389,260,153,6,2024-11-27,completed,
1390,404,184,5,2024-06-10,pending,
1391,471,11,9,2024-10-06,completed,
1392,288,2,2,2024-05-19,completed,
1393,887,98,1,2024-12-14,completed,
1394,438,126,8,2024-12-20,completed,
1395,498,146,7,2024-03-02,completed,
1396,836,177,2,2024-09-08,completed,
1397,229,80,6,2024-02-08,completed,
1398,618,190,1,2024-03-13,completed,
1399,,124,-1,2024-06-20,completed,
1400,348,141,6,2024-12-23,completed,
1401,436,189,10,2024-09-27,cancelled,
1402,259,146,6,2024-10-08,completed,
1403,600,66,5,2024-06-17,completed,
1404,943,136,3,2024-12-06,completed,
1405,887,154,4,2024-12-08,completed,215.62
1406,542,65,9,2024-11-20,completed,450.85
1407,961,158,6,2024-05-20,completed,
1408,358,162,2,2024-02-05,completed,
1409,748,179,6,2024-09-12,completed,
1410,111,21,3,2024-11-28,completed,
1411,344,123,7,2024-03-24,completed,563.1
1412,613,68,7,2024-06-26,completed,
1413,550,10,10,2024-02-26,completed,935.43
1414,574,184,8,2024-06-26,completed,730.79
1415,530,80,5,2024-05-18,completed,138.8
1416,941,101,5,2024-01-08,completed,931.95
1417,230,195,2,2024-07-29,completed,
1418,875,140,9,2024-03-09,completed,180.96
1419,937,130,3,2024-04-23,completed,
1420,927,37,10,2024-01-09,completed,
1421,40,110,6,2024-05-15,completed,
1422,603,16,1,2024-09-22,completed,71.7
1423,604,40,9,2024-12-11,completed,
1424,399,19,-1,2024-06-05,completed,
1425,419,109,9,2024-07-05,completed,77.18
1426,154,88,2,2024-07-02,completed,800.98
1427,610,14,10,2024-01-20,completed,
1428,955,83,2,2024-10-26,completed,
1429,546,82,10,2024-03-14,completed,81.21
1430,330,14,3,2024-04-30,completed,756.25
1431,277,34,8,2024-10-02,completed,
1432,512,75,5,2024-05-04,completed,268.63
1433,628,165,2,2024-07-31,completed,794.55
1434,781,35,9,2024-03-10,completed,
1435,75,188,7,2024-09-04,completed,
1436,287,72,9,2024-09-27,completed,
1437,515,74,9,2024-07-03,completed,
1438,644,178,10,2024-08-29,completed,
1439,554,76,2,2024-04-12,completed,140.13
1440,613,112,7,2024-06-29,completed,
1441,896,67,9,2024-11-30,completed,
1442,966,195,2,2024-06-20,completed,
1443,381,148,6,2024-01-10,completed,
1444,290,190,10,2024-04-03,completed,
1445,927,45,6,2024-09-21,completed,
1446,432,115,8,2024-02-01,completed,340.05
1447,422,183,6,2024-01-26,completed,681.78
1448,118,191,5,2024-11-29,pending,
1449,297,196,4,2024-03-26,completed,
1450,807,147,9,2024-02-13,completed,
1451,745,106,5,2024-03-26,completed,
1452,460,40,9,2024-03-30,completed,357.88
1453,632,152,8,2024-08-03,completed,
1454,909,153,6,2024-10-21,completed,
1455,15,56,4,2024-08-24,completed,
1456,,67,4,2024-04-26,completed,
1457,745,97,4,2024-04-10,completed,399.59
1458,384,2,2,2024-10-13,completed,
1459,265,6,7,2024-11-23,completed,
1460,253,62,2,2024-09-24,completed,
1461,292,16,9,2024-08-22,completed,
1462,888,93,4,2024-07-24,completed,
1463,715,100,5,2024-08-06,completed,
1464,1,37,3,2024-03-27,completed,
1465,812,89,9,2024-11-01,completed,
1466,476,13,9,2024-12-01,completed,137.95
1467,409,163,2,2024-10-01,completed,
1468,854,124,1,2024-10-18,completed,
1469,161,68,7,2024-01-17,completed,
1470,731,39,6,2024-08-13,completed,
1471,333,98,10,2024-04-15,completed,
1472,83,90,8,2024-07-08,completed,412.64
1473,240,161,2,2024-05-17,completed,
1474,647,75,3,2024-06-27,completed,
1475,532,74,9,2024-01-31,completed,
1476,315,12,6,2024-10-08,completed,
1477,576,121,9,2024-07-26,completed,
1478,746,196,10,2024-06-04,completed,
1479,58,167,1,2024-02-02,completed,
1480,122,174,3,2024-08-17,completed,779.94
1481,702,17,5,2024-11-16,completed,
1482,274,107,5,2024-08-28,completed,
1483,360,14,5,2024-04-06,completed,
1484,499,192,1,2024-04-18,completed,
1485,198,194,1,2024-09-08,completed,111.28
1486,800,154,2,2024-02-02,completed,778.37
1487,370,36,5,2024-08-21,completed,703.59
1488,841,40,8,2024-04-21,completed,
1489,502,25,6,2024-09-26,completed,
1490,637,119,9,2024-06-10,completed,
1491,247,183,10,2024-07-26,completed,
1492,507,173,2,2024-08-15,completed,763.66
1493,150,108,10,2024-06-01,completed,
1494,918,125,8,2024-12-18,completed,
1495,185,143,3,2024-04-17,completed,
1496,175,25,8,2024-04-27,completed,
1497,935,137,3,2024-01-01,completed,
1498,228,158,7,2024-01-26,completed,
1499,925,78,3,2024-11-02,completed,564.33
1500,943,48,5,2024-04-17,completed,
1501,175,40,3,2024-03-23,completed,
1502,73,151,6,2024-03-25,completed,
1503,874,20,10,2024-04-21,completed,572.2
1504,530,97,6,2024-06-11,completed,685.93
1505,773,173,10,2024-04-16,completed,
1506,52,20,9,2024-12-20,completed,
1507,64,111,2,2024-03-29,completed,
1508,352,57,5,2024-10-01,completed,640.42
1509,173,180,3,2024-09-07,completed,
1510,868,171,9,2024-02-02,completed,
1511,797,114,10,2024-12-25,completed,
1512,36,54,7,2024-10-05,completed,
1513,602,167,3,2024-10-17,completed,
1514,863,154,3,2024-09-08,completed,377.05
1515,459,1,5,2024-09-20,completed,
1516,16,158,8,2024-10-21,completed,
1517,,65,-1,2024-09-14,completed,
1518,585,149,10,2024-10-10,completed,976.59
1519,510,30,7,2024-12-19,completed,
1520,919,181,10,2024-07-01,completed,153.14
1521,115,51,1,2024-09-29,completed,
1522,151,81,3,2024-09-29,completed,309.18
1523,403,134,5,2024-06-29,completed,
1524,726,136,8,2024-12-28,pending,
1525,78,117,5,2024-09-20,completed,580.94
1526,44,111,4,2024-03-22,completed,
1527,797,35,6,2024-12-11,completed,
1528,294,91,10,2024-10-12,completed,
1529,73,118,9,2024-01-07,completed,
1530,527,63,2,2024-10-24,pending,
1531,666,93,1,2024-08-16,completed,
1532,558,64,4,2024-02-03,completed,
1533,144,32,3,2024-01-30,completed,
1534,255,176,7,2024-06-24,completed,825.73
1535,954,87,7,2024-01-01,completed,
1536,325,127,2,2024-11-25,completed,
1537,710,131,3,2024-06-15,completed,
1538,696,44,5,2024-05-21,completed,
1539,887,131,3,2024-01-01,completed,
1540,41,179,2,2024-06-16,completed,
1541,305,133,6,2024-10-27,completed,
1542,128,55,3,2024-04-23,pending,
1543,693,199,5,2024-04-23,completed,
1544,284,103,8,2024-09-26,completed,906.48
1545,112,101,2,2024-08-07,completed,
1546,558,153,5,2024-07-27,completed,122.99
1547,784,68,8,2024-11-21,completed,
1548,623,118,4,2024-06-19,completed,
1549,976,83,5,2024-01-16,cancelled,
1550,75,111,3,2024-03-15,completed,
1551,210,107,1,2024-01-05,completed,
1552,58,122,7,2024-07-17,completed,
1553,816,11,1,2024-07-24,completed,
1554,,26,-1,2024-03-23,completed,
1555,244,1,10,2024-06-17,completed,
1556,529,104,7,2024-05-15,completed,
1557,8,130,7,2024-08-07,completed,
1558,450,134,4,2024-06-12,completed,
1559,11,28,2,2024-07-27,completed,
1560,209,122,1,2024-07-05,completed,
1561,310,105,4,2024-06-10,completed,
1562,567,118,6,2024-02-20,completed,
1563,570,39,7,2024-02-02,completed,
1564,986,103,3,2024-01-19,completed,
1565,909,178,9,2024-02-29,completed,
1566,249,85,2,2024-01-16,completed,392.81
1567,467,28,9,2024-04-10,completed,213.92
1568,565,98,3,2024-10-01,completed,
1569,862,114,7,2024-09-18,completed,
1570,60,88,4,2024-05-30,completed,681.01
1571,420,198,7,2024-02-20,completed,
1572,801,50,10,2024-03-01,completed,
1573,446,103,7,2024-09-21,completed,251.08
1574,979,68,2,2024-03-16,completed,
1575,,45,10,2024-10-19,completed,
1576,751,37,4,2024-09-08,completed,
1577,702,167,1,2024-11-25,completed,
1578,740,143,10,2024-05-03,completed,
1579,75,6,3,2024-12-03,completed,
1580,173,101,3,2024-12-30,completed,
1581,349,178,6,2024-02-05,completed,323.02
1582,467,197,6,2024-02-07,completed,
1583,965,14,8,2024-01-16,completed,
1584,487,75,3,2024-10-09,completed,
1585,476,18,6,2024-01-22,completed,
1586,369,164,4,2024-04-28,completed,549.67
1587,391,55,4,2024-10-04,completed,
1588,93,130,4,2024-04-25,completed,
1589,229,185,6,2024-04-19,completed,
1590,68,76,8,2024-01-10,completed,
1591,765,103,9,2024-09-05,completed,782.49
1592,863,144,10,2024-05-10,completed,
1593,923,15,10,2024-09-30,completed,
1594,999,140,8,2024-01-09,completed,
1595,371,20,5,2024-10-16,completed,
1596,496,47,2,2024-02-19,completed,
1597,821,136,5,2024-09-16,completed,
1598,542,200,2,2024-01-16,completed,
1599,380,138,1,2024-04-08,cancelled,
1600,934,1,3,2024-07-15,completed,
1601,811,44,2,2024-09-17,completed,
1602,794,109,9,2024-12-02,completed,985.73
1603,242,83,9,2024-08-03,completed,757.67
1604,234,6,2,2024-07-18,completed,707.76
1605,637,158,9,2024-04-16,completed,
1606,121,164,2,2024-11-14,completed,
1607,206,81,10,2024-02-15,completed,
1608,463,31,6,2024-02-15,completed,
1609,88,194,5,2024-02-09,completed,
1610,745,13,8,2024-03-18,completed,
1611,469,170,6,2024-06-07,completed,
1612,327,12,5,2024-01-20,completed,
1613,757,171,2,2024-12-07,completed,
1614,618,153,5,2024-09-22,completed,
1615,753,101,4,2024-02-03,completed,
1616,542,105,1,2024-11-30,completed,
1617,191,58,1,2024-08-03,completed,
1618,519,129,5,2024-05-15,completed,
1619,22,135,1,2024-11-28,completed,478.62
1620,958,124,10,2024-06-16,completed,936.26
1621,264,191,4,2024-05-10,completed,585.12
1622,122,196,2,2024-11-19,completed,
1623,826,103,6,2024-05-05,completed,193.52
1624,710,153,10,2024-02-28,cancelled,
1625,,127,4,2024-11-03,completed,
1626,324,108,7,2024-10-26,completed,
1627,607,77,9,2024-06-29,completed,
1628,366,182,5,2024-07-13,completed,
1629,252,177,7,2024-07-20,completed,
1630,361,176,4,2024-12-11,completed,
1631,330,30,1,2024-06-25,completed,
1632,916,29,4,2024-11-08,completed,
1633,50,5,5,2024-09-19,completed,
1634,383,96,8,2024-01-30,completed,622.55
1635,48,126,6,2024-09-17,completed,
1636,244,121,7,2024-06-09,completed,
1637,284,191,4,2024-08-10,cancelled,656.91
1638,823,101,1,2024-07-16,completed,
1639,129,74,10,2024-08-21,completed,
1640,594,137,10,2024-02-11,completed,
1641,653,103,5,2024-04-23,completed,
1642,219,189,6,2024-08-27,completed,
1643,,48,2,2024-04-29,completed,
1644,882,189,4,2024-02-11,completed,
1645,200,87,4,2024-08-16,completed,
1646,418,6,4,2024-08-20,completed,
1647,655,7,3,2024-10-02,completed,
1648,949,156,7,2024-08-15,completed,
1649,58,99,4,2024-08-30,completed,
1650,524,41,7,2024-04-13,completed,
1651,932,159,7,2024-02-27,completed,
1652,58,135,5,2024-05-03,completed,
1653,936,166,2,2024-10-29,completed,
1654,697,178,6,2024-11-11,completed,
1655,516,119,8,2024-03-31,completed,
1656,30,153,8,2024-12-11,completed,
1657,260,181,9,2024-03-13,completed,
1658,730,96,2,2024-09-15,completed,
1659,959,52,10,2024-08-27,completed,
1660,468,98,5,2024-04-23,completed,
1661,312,100,5,2024-06-10,pending,
1662,447,63,6,2024-12-16,completed,
1663,794,168,8,2024-02-09,completed,
1664,176,84,8,2024-08-03,completed,
1665,231,56,4,2024-09-19,completed,
1666,58,172,4,2024-02-10,completed,
1667,367,134,1,2024-10-15,completed,159.21
1668,907,145,9,2024-02-09,completed,
1669,544,1,9,2024-12-14,completed,
1670,247,51,1,2024-04-30,completed,
1671,805,169,9,2024-10-12,completed,
1672,670,50,7,2024-06-26,completed,929.41
1673,808,140,4,2024-01-11,completed,
1674,500,120,6,2024-08-11,pending,420.92
1675,251,137,3,2024-11-28,completed,
1676,960,112,9,2024-08-18,completed,
1677,910,157,1,2024-09-07,completed,
1678,161,9,10,2024-06-20,completed,932.31
1679,423,183,1,2024-10-20,completed,
1680,36,47,6,2024-12-20,completed,
1681,34,70,10,2024-01-29,completed,
1682,218,16,6,2024-08-22,completed,
1683,85,85,9,2024-07-24,completed,
1684,,79,2,2024-10-10,pending,
1685,425,190,8,2024-11-01,completed,292.41
1686,930,27,8,2024-02-19,completed,
1687,395,45,2,2024-12-21,completed,
1688,344,127,5,2024-05-19,completed,575.21
1689,681,51,6,2024-03-27,completed,
1690,516,2,7,2024-01-07,completed,272.86
1691,103,18,7,2024-02-29,completed,
1692,569,143,1,2024-07-08,completed,
1693,397,197,-1,2024-06-01,completed,
1694,729,5,8,2024-08-08,completed,623.57
1695,153,161,10,2024-03-09,completed,
1696,466,159,10,2024-03-02,completed,
1697,597,51,5,2024-01-07,completed,
1698,876,138,6,2024-03-01,completed,
1699,33,193,4,2024-01-16,completed,
1700,488,197,1,2024-11-29,completed,
1701,501,54,4,2024-08-03,completed,
1702,198,149,2,2024-10-11,completed,
1703,131,96,-1,2024-12-28,completed,
1704,313,129,8,2024-06-12,completed,
1705,730,88,7,2024-08-31,completed,
1706,454,47,6,2024-02-29,completed,
1707,530,26,1,2024-05-09,completed,
1708,47,35,1,2024-06-02,completed,
1709,4,88,1,2024-03-04,cancelled,
1710,217,198,2,2024-06-04,completed,
1711,461,50,8,2024-04-27,completed,
1712,175,132,4,2024-11-22,completed,
1713,852,81,2,2024-02-22,completed,83.02
1714,195,83,10,2024-08-11,completed,
1715,537,51,5,2024-04-07,completed,
1716,415,193,7,2024-06-07,completed,355.83
1717,407,47,9,2024-06-27,completed,
1718,283,106,10,2024-05-21,completed,
1719,29,195,10,2024-09-16,completed,186.87
1720,345,185,3,2024-01-07,completed,
1721,386,126,2,2024-05-14,completed,975.9
1722,956,164,4,2024-05-19,completed,
1723,72,197,1,2024-11-06,completed,
1724,679,198,6,2024-03-11,completed,
1725,36,163,1,2024-03-01,completed,475.12
1726,168,122,7,2024-12-01,completed,
1727,996,199,7,2024-11-11,completed,
1728,,90,-1,2024-10-11,completed,
1729,877,126,10,2024-07-01,completed,
1730,898,177,3,2024-05-21,completed,
1731,752,126,3,2024-10-20,completed,
1732,377,135,3,2024-12-14,completed,662.45
1733,39,108,4,2024-11-04,completed,
1734,940,80,3,2024-11-20,pending,
1735,613,115,10,2024-07-13,completed,
1736,588,173,5,2024-05-29,cancelled,
1737,715,115,10,2024-12-05,completed,
1738,890,3,6,2024-04-04,completed,
1739,57,80,1,2024-08-28,completed,
1740,555,200,3,2024-11-18,completed,
1741,875,4,6,2024-09-01,pending,
1742,123,51,8,2024-08-23,completed,
1743,725,66,5,2024-09-28,completed,
1744,503,79,8,2024-06-03,completed,
1745,192,161,5,2024-02-27,completed,723.43
1746,339,145,3,2024-09-15,completed,
1747,162,56,10,2024-01-04,completed,740.17
1748,65,81,10,2024-02-21,completed,
1749,146,105,8,2024-01-01,completed,
1750,941,70,8,2024-12-24,completed,
1751,473,56,7,2024-09-10,completed,
1752,619,82,5,2024-11-29,completed,
1753,277,159,8,2024-10-08,completed,
1754,741,27,3,2024-06-14,completed,
1755,623,87,7,2024-06-18,completed,
1756,695,154,8,2024-01-19,completed,
1757,838,107,4,2024-11-12,completed,
1758,368,25,10,2024-01-03,completed,
1759,248,185,7,2024-01-23,completed,
1760,903,76,5,2024-09-10,completed,
1761,213,61,8,2024-07-28,completed,
1762,801,150,4,2024-03-13,completed,
1763,297,32,8,2024-09-05,completed,
1764,184,136,1,2024-07-09,cancelled,
1765,57,146,1,2024-03-24,completed,
1766,509,124,6,2024-04-13,completed,
1767,358,51,4,2024-08-08,completed,
1768,137,20,4,2024-07-10,completed,356.2
1769,483,99,3,2024-05-02,completed,
1770,294,181,8,2024-11-23,completed,
1771,849,85,4,2024-04-26,completed,
1772,707,113,8,2024-05-30,completed,
1773,248,165,2,2024-07-17,completed,
1774,956,195,7,2024-09-27,completed,
1775,952,5,5,2024-09-21,completed,
1776,771,178,6,2024-06-14,completed,
1777,513,179,6,2024-02-28,completed,
1778,276,161,9,2024-09-03,cancelled,
1779,229,157,2,2024-08-08,completed,
1780,148,197,10,2024-12-29,completed,
1781,44,162,10,2024-09-16,completed,
1782,185,61,6,2024-03-20,completed,
1783,202,146,2,2024-05-16,completed,
1784,51,148,5,2024-05-12,completed,
1785,90,159,7,2024-04-04,completed,689.41
1786,40,68,9,2024-08-21,completed,
1787,697,166,4,2024-10-31,completed,
1788,211,138,7,2024-07-03,completed,
1789,384,56,4,2024-06-15,completed,
1790,941,158,10,2024-07-07,completed,
1791,228,84,6,2024-07-02,completed,
1792,545,74,5,2024-01-13,completed,
1793,394,30,6,2024-01-16,completed,
1794,106,114,9,2024-08-23,completed,240.57
1795,669,110,10,2024-05-16,completed,525.78
1796,469,25,2,2024-06-18,completed,
1797,474,136,2,2024-07-22,completed,
1798,513,57,10,2024-06-24,completed,500.27
1799,330,139,5,2024-01-14,completed,938.64
1800,238,185,4,2024-04-05,completed,
1801,626,171,7,2024-07-24,completed,
1802,610,90,6,2024-04-22,completed,
1803,346,65,10,2024-09-30,completed,
1804,656,99,1,2024-01-02,completed,
1805,,70,-1,2024-05-08,completed,624.41
1806,910,106,4,2024-06-10,completed,
1807,807,124,8,2024-12-07,completed,30.77
1808,866,36,7,2024-08-06,completed,
1809,902,126,1,2024-06-13,completed,213.07
1810,514,197,8,2024-07-13,completed,
1811,336,29,3,2024-02-21,completed,
1812,987,87,4,2024-02-03,completed,
1813,598,145,2,2024-06-11,completed,306.96
1814,938,145,5,2024-07-08,completed,
1815,484,34,10,2024-12-23,completed,
1816,962,111,4,2024-12-12,completed,
1817,315,169,10,2024-08-17,pending,797.77
1818,993,108,3,2024-02-11,completed,
1819,377,187,2,2024-11-30,completed,
1820,614,110,7,2024-10-21,completed,
1821,781,92,7,2024-12-09,completed,
1822,57,25,7,2024-04-29,completed,
1823,875,151,9,2024-07-04,completed,
1824,85,134,1,2024-07-27,completed,
1825,621,153,2,2024-07-18,completed,
1826,,145,-1,2024-08-02,completed,
1827,697,11,4,2024-04-10,completed,
1828,558,36,3,2024-02-20,cancelled,
1829,91,107,8,2024-09-13,completed,155.96
1830,288,16,1,2024-07-01,pending,702.92
1831,93,43,9,2024-08-26,completed,875.91
1832,441,98,2,2024-02-19,completed,
1833,967,132,5,2024-02-03,completed,
1834,810,103,10,2024-03-18,completed,
1835,852,162,6,2024-07-16,completed,
1836,766,139,9,2024-06-09,completed,
1837,710,101,6,2024-12-21,cancelled,
1838,669,142,8,2024-08-29,completed,
1839,58,145,6,2024-09-24,completed,
1840,723,187,6,2024-01-30,completed,
1841,823,186,4,2024-09-29,completed,
1842,284,134,7,2024-08-10,completed,431.47
1843,634,123,2,2024-04-24,completed,
1844,688,124,8,2024-01-12,completed,
1845,21,189,6,2024-12-12,completed,615.06
1846,572,10,1,2024-08-21,completed,638
1847,469,158,4,2024-01-02,completed,
1848,357,126,8,2024-11-14,completed,
1849,603,156,7,2024-07-01,pending,
1850,317,195,7,2024-07-20,completed,787.12
1851,459,131,3,2024-08-06,pending,242.92
1852,290,8,1,2024-04-01,completed,
1853,108,110,7,2024-07-31,completed,
1854,532,164,7,2024-03-23,completed,820.22
1855,626,72,1,2024-08-26,completed,
1856,401,34,9,2024-09-21,completed,
1857,23,106,4,2024-05-12,completed,
1858,795,12,2,2024-07-16,completed,
1859,271,186,1,2024-08-31,completed,595.67
1860,671,101,7,2024-07-26,completed,
1861,77,126,7,2024-11-01,completed,
1862,876,111,4,2024-04-04,completed,
1863,981,151,4,2024-04-28,completed,
1864,826,103,10,2024-03-31,completed,
1865,486,92,3,2024-03-08,completed,
1866,224,129,10,2024-03-26,completed,
1867,119,137,1,2024-05-09,completed,725.37
1868,321,91,6,2024-01-26,completed,52.98
1869,728,52,6,2024-09-11,completed,
1870,918,72,4,2024-05-16,completed,
1871,816,187,7,2024-11-13,completed,
1872,760,95,10,2024-02-07,completed,
1873,660,10,4,2024-11-23,completed,
1874,411,25,1,2024-02-19,completed,
1875,277,132,8,2024-07-03,completed,
1876,339,158,5,2024-08-04,completed,
1877,801,157,2,2024-01-19,completed,
1878,806,67,1,2024-02-16,completed,
1879,260,10,3,2024-07-21,completed,
1880,518,52,5,2024-07-16,completed,
1881,45,130,10,2024-09-18,completed,116.91
1882,33,24,5,2024-01-15,completed,
1883,523,139,10,2024-01-24,completed,
1884,882,41,9,2024-08-15,completed,
1885,768,191,3,2024-06-29,completed,
1886,4,170,2,2024-05-27,completed,
1887,352,44,9,2024-06-27,completed,
1888,555,125,6,2024-03-31,completed,
1889,659,142,6,2024-09-08,completed,
1890,123,43,3,2024-03-22,completed,
1891,83,197,8,2024-12-24,completed,
1892,342,121,5,2024-01-03,completed,
1893,263,121,6,2024-05-23,completed,869.65
1894,472,135,2,2024-03-12,completed,634.13
1895,280,113,1,2024-07-03,completed,313.67
1896,420,152,4,2024-06-17,completed,
1897,303,166,9,2024-04-24,completed,
1898,85,129,4,2024-02-12,completed,515.06
1899,303,75,5,2024-05-18,completed,
1900,595,151,8,2024-05-18,completed,66.01
1901,12,63,1,2024-10-01,completed,
1902,159,110,5,2024-02-17,completed,
1903,131,80,7,2024-03-03,completed,
1904,253,23,3,2024-12-09,completed,
1905,994,63,6,2024-03-26,completed,506.79
1906,,3,8,2024-02-21,completed,
1907,663,45,3,2024-04-09,completed,
1908,609,87,8,2024-10-11,completed,
1909,827,115,10,2024-01-26,completed,
1910,646,177,2,2024-12-21,pending,915.5
1911,215,172,5,2024-01-11,completed,676.83
1912,621,65,2,2024-09-06,completed,
1913,431,32,10,2024-08-10,completed,
1914,878,161,8,2024-01-21,completed,
1915,118,89,8,2024-05-31,completed,
1916,611,57,1,2024-01-05,completed,
1917,146,123,5,2024-03-03,completed,
1918,855,130,7,2024-06-17,completed,
1919,269,111,2,2024-01-18,completed,
1920,68,38,10,2024-11-27,completed,
1921,,10,10,2024-02-22,completed,
1922,226,107,3,2024-07-06,completed,
1923,297,167,9,2024-02-27,completed,
1924,88,18,5,2024-08-09,completed,
1925,471,148,9,2024-03-20,completed,
1926,620,24,3,2024-05-22,completed,
